ABN,ABN Status,DGR Status Date,State,PostCode,Entity Name,Item,ItemType
52618179061,Active,2017-03-28,ACT,2604,WINNUNGA NIMMITYJAH ABORIGINAL HEALTH AND COMMUNITY SERVICES LTD.,Item 1,Endorsed DGR
69114077127,Active,2004-09-22,ACT,2605,ABBEYFIELD CURTIN INCORPORATED,Item 1,Endorsed DGR
97227024463,Active,2015-08-15,ACT,2605,Abbeyfield Garran Incorporated,Item 1,Endorsed DGR
62754263674,Active,2013-01-31,ACT,2605,BETTER HEARING AUSTRALIA CANBERRA INCORPORATED,Item 1,Endorsed DGR
27465970277,Active,2000-07-01,ACT,2605,CANBERRA & DISTRICT HISTORICAL SOCIETY INC,Items 1 & 4,Endorsed DGR
86513809914,Active,2000-12-18,ACT,2605,CANBERRA & REGION CENTRE FOR SPIRITUAL CARE & CLINICAL PASTORAL EDUCATION INC,Item 1,Endorsed DGR
28589286011,Active,2011-07-01,ACT,2605,CANBERRA AND SOUTH EAST NSW HOUSE INCORPORATED,Item 1,Endorsed DGR
27358139470,Active,2005-07-01,ACT,2605,CANBERRA MOTHERCRAFT SOCIETY INC,Item 1,Endorsed DGR
76840143690,Active,2000-07-01,ACT,2605,COTA,Item 1,Endorsed DGR
38766579050,Active,2010-08-18,ACT,2605,CURTIN PRIMARY SCHOOL,Items 1 & 4,Endorsed DGR
33008547028,Active,2000-07-01,ACT,2605,L'ARCHE AUSTRALIA LIMITED,Item 1,Endorsed DGR
40059916298,Active,2000-07-01,ACT,2605,L'ARCHE GENESARET INC,Item 1,Endorsed DGR
33236883889,Active,2004-04-01,ACT,2605,MALKARA SCHOOL,Item 1,Endorsed DGR
82440775387,Active,2000-07-01,ACT,2605,NEWBORN INTENSIVE CARE FOUNDATION,Item 2,Endorsed DGR - Public Ancillary Fund
79071405076,Active,2000-07-01,ACT,2605,RETINA AUSTRALIA ACT INC,Item 1,Endorsed DGR
17525594980,Active,2000-07-01,ACT,2605,ST ANDREWS VILLAGE,Item 1,Endorsed DGR
83156367873,Active,2000-07-01,ACT,2605,THE CANBERRA HOSPITAL AUXILIARY INC,Item 1,Endorsed DGR
95108207854,Active,2000-07-01,ACT,2605,THE SCOUT ASSOCIATION OF AUSTRALIA ACT BRANCH INCORPORATED,Item 1,Endorsed DGR
42984468128,Active,2011-05-03,ACT,2605,The Trustee for Allen Family Foundation,Item 2,Endorsed DGR - Private Ancillary Fund
78084898278,Active,2000-07-01,ACT,2605,The Trustee for THE ARTHUR SHAKESPEARE FOUNDATION FOR SCOUTING,Item 2,Endorsed DGR - Public Ancillary Fund
47466035761,Active,2011-06-14,ACT,2605,The Trustee for The Cary James & Anne Witheford Foundation,Item 2,Endorsed DGR - Private Ancillary Fund
47008504587,Active,2000-07-01,ACT,2606,ABORIGINAL HOSTELS LIMITED,Item 1,Endorsed DGR
99149434707,Active,2000-07-01,ACT,2606,ADVANCE PERSONNEL CANBERRA INC,Item 1,Endorsed DGR
18430948736,Active,2013-08-28,ACT,2606,APPRENTICE HOUSE ASSOCIATION INCORPORATED,Item 1,Endorsed DGR
93699256195,Active,2005-07-01,ACT,2606,ASSISTING DRUG DEPENDENTS INC,Item 1,Endorsed DGR
71119399306,Active,2000-07-01,ACT,2606,ASTHMA FOUNDATION OF ACT INC,Item 1,Endorsed DGR
65008656522,Active,2014-04-29,ACT,2606,AUSTRALIAN DIABETES EDUCATORS' ASSOCIATION LIMITED,Item 1,Endorsed DGR
58909342093,Active,2002-07-01,ACT,2606,AUSTRALIAN NUTRITION FOUNDATION INC.,Item 1,Endorsed DGR
88606218357,Active,2017-01-07,ACT,2606,CANBERRA ORTHOPAEDIC RESEARCH AND EDUCATION FOUNDATION LIMITED,Item 1,Endorsed DGR
38442686487,Active,2006-11-07,ACT,2606,HEPATITIS AUSTRALIA INC,Item 1,Endorsed DGR
90093123418,Active,2001-04-17,ACT,2606,INDIGENOUS COMMUNITY VOLUNTEERS,Item 1,Listed by name DGR
38599467782,Active,2000-07-01,ACT,2606,KOOMARRI,Item 1,Endorsed DGR
91560668005,Active,2016-09-09,ACT,2606,Lucky Stars Sanctuary Incorporated,Item 1,Endorsed DGR
92890393025,Active,2005-04-01,ACT,2606,MENTAL HEALTH FOUNDATION (ACT) INC,Item 1,Endorsed DGR
32008507328,Active,2000-07-01,ACT,2606,NATIONAL HEART FOUNDATION OF AUSTRALIA (A.C.T. DIVISION),Item 1,Endorsed DGR
55159014153,Active,2014-06-26,ACT,2606,Nutrition Australia ACT Incorporated,Item 1,Endorsed DGR
62106504492,Active,2012-07-01,ACT,2606,ROB DE CASTELLA'S SMARTSTART FOR KIDS LIMITED,Item 1,Endorsed DGR
70571129249,Active,2009-01-15,ACT,2606,Rooftop Foundation Inc,Item 1,Endorsed DGR
39162317455,Active,2013-02-27,ACT,2606,THE INDIGENOUS MARATHON FOUNDATION LIMITED,Item 1,Endorsed DGR
11200998852,Active,2016-06-09,ACT,2606,The Trustee for ADEA Diabetes Research Foundation,Item 2,Endorsed DGR - Public Ancillary Fund
70030205471,Active,2009-10-01,ACT,2606,The trustee for Liangis Family Foundation,Item 2,Endorsed DGR - Private Ancillary Fund
61527808044,Active,2012-01-30,ACT,2606,The trustee for Raize the Roof Ancillary Fund Trust,Item 2,Endorsed DGR - Public Ancillary Fund
89172541084,Active,2017-03-06,ACT,2606,Tjillari Justice Aboriginal Corporation,Item 1,Endorsed DGR
80527241761,Active,2000-07-01,ACT,2606,WODEN COMMUNITY SERVICE INCORPORATED,Item 1,Endorsed DGR
13335990038,Active,2000-07-01,ACT,2606,WODEN SENIORS INCORPORATED,Item 1,Endorsed DGR
69287334664,Active,2000-07-01,ACT,2607,ACT DOWN SYNDROME ASSOCIATION INC,Item 1,Endorsed DGR
56424583916,Active,2000-07-01,ACT,2607,ACT ME/CFS SOCIETY INCORPORATED,Item 1,Endorsed DGR
77473757782,Active,2006-10-01,ACT,2607,AUTISM ASPERGER ACT INCORPORATED,Item 1,Endorsed DGR
59262617782,Active,2008-07-01,ACT,2607,BOSOM BUDDIES ACT INC,Item 1,Endorsed DGR
95350477580,Active,2000-07-01,ACT,2607,CANBERRA & QUEANBEYAN ATTENTION DEFICIT DISORDER SUPPORT GROUP INC,Item 1,Endorsed DGR
16613770442,Active,2016-08-12,ACT,2607,COMMUNITIES 4U LTD.,Item 1,Endorsed DGR
45110116611,Active,2000-07-01,ACT,2607,FRIENDS OF THE BRAIN INJURED CHILDREN ACT INCORPORATED,Item 1,Endorsed DGR
82120298946,Active,2007-04-12,ACT,2607,Goodwin Aged Care Services Limited,Item 1,Endorsed DGR
39089502414,Active,2000-07-01,ACT,2607,HAEMOPHILIA FOUNDATION AUSTRALIAN CAPITAL TERRITORY INC,Item 1,Endorsed DGR
94939893932,Active,2000-07-01,ACT,2607,HARTLEY LIFECARE INCORPORATED,Item 1,Endorsed DGR
55756024270,Active,2007-08-03,ACT,2607,KIDSAFE ACT INCORPORATED,Item 1,Listed by name DGR
27296341735,Active,2000-07-01,ACT,2607,PARKINSONS A C T INCORPORATED,Item 1,Endorsed DGR
84021770011,Active,2000-07-01,ACT,2607,SELF HELP ORGANISATIONS UNITED TOGETHER INC,Item 1,Endorsed DGR
74871211005,Active,2000-07-01,ACT,2607,SHARING PLACES INC,Item 1,Endorsed DGR
14214146980,Active,2010-09-14,ACT,2607,The Trustee for for the Capital Appeal Fund,Item 1,Endorsed DGR
33992563028,Active,2010-09-14,ACT,2607,The Trustee for the Brother Mark May Bursary Fund,Item 1,Endorsed DGR
22348562904,Active,2012-07-01,ACT,2607,WOMEN'S CENTRE FOR HEALTH MATTERS,Item 1,Endorsed DGR
59612008474,Active,2016-04-22,ACT,2609,AUSTRALIAN INTERNATIONAL MILITARY GAMES LIMITED,Item 1,Endorsed DGR
35201451156,Active,2003-07-09,ACT,2609,AUSTRALIAN RESEARCH COUNCIL,Item 1,Endorsed DGR
58079868116,Active,2017-06-07,ACT,2609,BAPTIST CARE AUSTRALIA LIMITED,Item 1,Endorsed DGR
17259066769,Active,2004-03-12,ACT,2609,Capital Healing Rooms Inc.,Item 1,Endorsed DGR
54658714235,Active,2000-07-01,ACT,2609,DOMESTIC VIOLENCE CRISIS SERVICE INC,Item 1,Endorsed DGR
47143207587,Active,2013-07-01,ACT,2609,NATIONAL CONGRESS OF AUSTRALIA'S FIRST PEOPLES LTD,Item 1,Listed by name DGR
59099118500,Active,2001-12-20,ACT,2609,OZ HELP FOUNDATION LTD,Item 1,Endorsed DGR
96074164984,Active,2000-07-01,ACT,2609,RICHMOND FELLOWSHIP ACT INC,Item 1,Endorsed DGR
80048202410,Active,2000-07-01,ACT,2609,RICHMOND FOUNDATION TRUST,Item 1,Endorsed DGR
33113296601,Active,2000-07-01,ACT,2609,THE CANCER COUNCIL ACT,Item 1,Endorsed DGR
64342341795,Active,2008-06-30,ACT,2609,The trustee for MBA Skills Centre Building Fund,Item 1,Endorsed DGR
73365738308,Active,2011-07-19,ACT,2611,ACT DEAFNESS RESOURCE CENTRE INC,Item 1,Endorsed DGR
15750251576,Active,2000-07-01,ACT,2611,ACT DISABILITY AGED & CARER ADVOCACY SERVICE INC,Item 1,Endorsed DGR
83008657850,Active,2000-07-01,ACT,2611,ADRIA VILLAGE LIMITED,Item 1,Endorsed DGR
49491867502,Active,2017-08-02,ACT,2611,Alpaca Therapy,Item 1,Endorsed DGR
25538506729,Active,2000-07-01,ACT,2611,ARTHRITIS FOUNDATION OF THE ACT INC,Item 1,Endorsed DGR
25096242410,Active,2001-03-27,ACT,2611,AUSTRALIA 21 LIMITED,Item 1,Endorsed DGR
68076467629,Active,2000-07-01,ACT,2611,CANBERRA RAPE CRISIS CENTRE INCORPORATED,Item 1,Endorsed DGR
60865321324,Active,2001-07-01,ACT,2611,CANBERRA REFUGEE SUPPORT INCORPORATED,Item 1,Endorsed DGR
67133212995,Active,2013-05-07,ACT,2611,CICADA ACT Incorporated,Item 1,Endorsed DGR
38533675424,Active,2000-07-01,ACT,2611,DEFENCE FORCE WELFARE ASSOCIATION ACT BRANCH INC,Item 1,Endorsed DGR
11477115050,Active,2000-07-01,ACT,2611,EPILEPSY ASSOC ACT INC,Item 1,Endorsed DGR
79137690875,Active,2000-07-01,ACT,2611,LEAPFROG ADVENTURES INCORPORATED,Item 1,Endorsed DGR
18508705739,Active,2014-07-01,ACT,2611,Liver Kids Australia Incorporated,Item 1,Endorsed DGR
52049098548,Active,2002-07-01,ACT,2611,MEN'S LINK,Item 1,Endorsed DGR
32008659630,Active,2000-07-01,ACT,2611,NATIONAL FOUNDATION FOR AUSTRALIAN WOMEN LIMITED,Item 1,Listed by name DGR
49265351423,Active,2000-07-01,ACT,2611,PARENTLINE ACT INCORPORATED,Item 1,Endorsed DGR
43775427479,Active,2000-07-01,ACT,2611,POST AND ANTENATAL DEPRESSION SUPPORT AND INFORMATION INC,Item 1,Endorsed DGR
53144533595,Active,2010-06-09,ACT,2611,Sarah-Grace Sarcoma Foundation,Item 1,Endorsed DGR
70169043467,Active,2015-12-18,ACT,2611,SPACE ENVIRONMENT RESEARCH CENTRE LIMITED,Item 1,Endorsed DGR
57265712346,Active,2000-07-01,ACT,2611,TECHNICAL AID TO THE DISABLED (ACT) INCORPORATED,Item 1,Endorsed DGR
79838912077,Active,2000-07-01,ACT,2611,TECHNICAL AID TO THE DISABLED AUSTRALIA INCORPORATED,Item 1,Endorsed DGR
11216875673,Active,2016-02-12,ACT,2611,THE COMPASSIONATE FRIENDS ACT AND QUEANBEYAN INCORPORATED,Item 1,Endorsed DGR
35730738037,Active,2000-07-01,ACT,2611,THE ROYAL SOCIETY FOR THE PREVENTION OF CRUELTY TO ANIMALS ACT IN,Item 1,Listed by name DGR
91821953107,Active,2000-07-01,ACT,2611,The Trustee for SUKYO MAHIKARI SCHOOL BUILDING FUND,Item 1,Endorsed DGR
11099754393,Active,2000-07-01,ACT,2611,TOORA WOMEN INCORPORATED,Item 1,Endorsed DGR
70713347235,Active,2000-07-01,ACT,2611,WAR WIDOWS GUILD OF AUST INC (ACT),Item 1,Endorsed DGR
20467449392,Active,2009-07-01,ACT,2612,AIVL-AUSTRALIAN INJECTING AND ILLICIT DRUG USERS LEAGUE INC,Item 1,Endorsed DGR
69283023920,Active,2007-06-30,ACT,2612,AUSTRALIAN BRAVERY ASSOCIATION NATIONAL EXECUTIVE INCORPORATED,Item 1,Endorsed DGR
51078396601,Active,2000-07-01,ACT,2612,AUSTRALIAN PASTORAL RESEARCH TRUST,Item 1,Endorsed DGR
64909221257,Active,2000-07-01,ACT,2612,AUSTRALIAN WAR MEMORIAL,Items 1 & 4,Endorsed DGR
36076006650,Active,2000-07-01,ACT,2612,AUSTRALIAN WAR MEMORIAL ANZAC FOUNDATION,Item 2,Endorsed DGR - Public Ancillary Fund
70806964913,Active,2000-07-01,ACT,2612,CANBERRA COMMUNITY LAW,Item 1,Endorsed DGR
87390438711,Active,2000-07-01,ACT,2612,CANBERRA CONTEMPORARY ART SPACE INC,Item 1,Endorsed DGR
43273796990,Active,2000-07-01,ACT,2612,CANBERRA INSTITUTE OF TECHNOLOGY,Item 1,Endorsed DGR
47424031396,Active,2001-07-01,ACT,2612,CAPITAL ARTS PATRONS ORGANISATION INC,Item 1,Endorsed DGR
30351500103,Active,2015-08-25,ACT,2612,CATHOLIC HEALTH AUSTRALIA LIMITED,Item 1,Endorsed DGR
49061834197,Active,2000-07-01,ACT,2612,CATHOLIC SOCIAL SERVICES (AUSTRALIA) LIMITED,Item 1,Endorsed DGR
18810059716,Active,2000-07-01,ACT,2612,CATHOLIC SOCIAL SERVICES AUSTRALIA,Item 1,Endorsed DGR
49008587611,Active,2000-07-01,ACT,2612,DEAFNESS FORUM LIMITED,Item 1,Endorsed DGR
47008528461,Active,2000-07-01,ACT,2612,DIABETES AUSTRALIA,Item 1,Endorsed DGR
53136792884,Active,2014-01-13,ACT,2612,Disability Advocacy Network Australia (DANA) Limited,Item 1,Endorsed DGR
71209954098,Active,2006-07-01,ACT,2612,GORMAN HOUSE ARTS CENTRE INCORPORATED,Items 1 & 4,Endorsed DGR
47119833407,Active,2000-07-01,ACT,2612,HAVELOCK HOUSING ASSOCIATION INCORPORATED,Item 1,Endorsed DGR
29484028048,Active,2000-07-01,ACT,2612,HEPATITIS ACT INC,Item 1,Endorsed DGR
47812823572,Active,2005-11-17,ACT,2612,MILITARY CHRISTIAN FELLOWSHIP OF AUSTRALIA,Item 1,Endorsed DGR
49584451819,Active,2000-07-01,ACT,2612,NEXUS HUMAN SERVICES INC,Item 1,Endorsed DGR
49929713439,Active,2000-07-01,ACT,2612,REGULAR DEFENCE FORCE WELFARE ASSOCIATION INC,Item 1,Endorsed DGR
71100360056,Active,2000-07-01,ACT,2612,REGULAR DEFENCE FORCE WELFAREASSOCIATION RELIEF FUND,Item 1,Endorsed DGR
40172941355,Active,2000-07-01,ACT,2612,ST JOHN'S CARE,Item 1,Endorsed DGR
86133831197,Active,2009-09-24,ACT,2612,The Green Institute Limited,Item 1,Listed by name DGR
31055902433,Active,2000-07-01,ACT,2612,THE ROYAL AUSTRALIAN REGIMENT FOUNDATION,Item 1,Endorsed DGR
19807199152,Active,2004-04-01,ACT,2612,The Trustee for AMOS FOUNDATION,Item 1,Endorsed DGR
92466738271,Active,2011-06-16,ACT,2612,The trustee for Graham & Louise Tuckwell Foundation,Item 2,Endorsed DGR - Private Ancillary Fund
37685982657,Active,2011-11-01,ACT,2612,The Trustee for HIA Charitable Foundation,Item 2,Endorsed DGR - Public Ancillary Fund
34168723151,Active,2000-07-01,ACT,2612,The Trustee for JUBILEE COMMEMORATIVE FUND OF THE RSL,Item 1,Endorsed DGR
92918861878,Active,2005-07-01,ACT,2612,The Trustee for SOUTHERN CROSS CHARITABLE TRUST,Item 2,Endorsed DGR - Public Ancillary Fund
68343015334,Active,2013-04-01,ACT,2612,The Trustee for Surfers Against Suicide Foundation,Item 2,Endorsed DGR - Public Ancillary Fund
15697577363,Active,2012-07-20,ACT,2612,The Trustee for TAFE Directors Australia National Scholarships Foundation,Item 1,Endorsed DGR
45932881849,Active,2000-07-01,ACT,2612,The Trustee for THE AUSTRALIAN FORCES OVERSEAS FUND,Item 1,Endorsed DGR
18768390589,Active,2009-10-01,ACT,2612,The Trustee for The Lidia Perin Foundation,Item 2,Endorsed DGR - Private Ancillary Fund
33630033978,Active,2011-03-22,ACT,2612,The trustee for The National Arboretum Canberra Public Trust Fund,Item 2,Endorsed DGR - Public Ancillary Fund
23398780781,Active,2000-07-01,ACT,2612,WOMEN'S LEGAL CENTRE ACT & REGION INC,Item 1,Endorsed DGR
75749847915,Active,2005-04-15,ACT,2614,ACT PLAYGROUPS ASSOCIATION INC,Item 1,Listed by name DGR
53810899519,Active,2018-03-29,ACT,2614,Canberra Endometriosis Network Inc.,Item 1,Endorsed DGR
81849488440,Active,2011-07-01,ACT,2614,Companion Animal Rescue & Adoption (CARA) Incorporated,Item 1,Endorsed DGR
98349936816,Active,2000-07-01,ACT,2614,COMPANION HOUSE ASSISTING SURVIVORS OF TORTURE AND TRAUMA INCORPORATED,Item 1,Endorsed DGR
77164124450,Active,2013-01-25,ACT,2614,Missing School,Item 1,Endorsed DGR
36598686366,Active,2015-08-05,ACT,2614,NATIONAL HEALTH CO-OPERATIVE,Item 1,Endorsed DGR
81880360747,Active,2010-03-26,ACT,2614,OVCAN,Item 1,Endorsed DGR
76811342072,Active,2000-07-01,ACT,2614,SAILABILITY ACT INCORPORATED,Item 1,Endorsed DGR
67107193506,Active,2016-01-22,ACT,2614,SHAREABILITY INC,Item 1,Endorsed DGR
11029187646,Active,2005-08-21,ACT,2614,The trustee for BBC Education Building Fund,Item 1,Endorsed DGR
25065856776,Active,2009-10-01,ACT,2614,The Trustee for SARA HALVEDENE FOUNDATION,Item 2,Endorsed DGR - Private Ancillary Fund
41660839125,Active,2000-07-01,ACT,2614,THE TRUSTEE FOR THE MEDICAL ADVANCES WITHOUT ANIMALS TRUST,Item 2,Endorsed DGR - Public Ancillary Fund
58534419650,Active,2000-07-01,ACT,2614,VIETNAM VETERANS AND VETERANS FEDERATION ACT INCORPORATED,Item 1,Endorsed DGR
94008553393,Active,2000-07-01,ACT,2614,VILLAGGIO ITALIANO LIMITED,Item 1,Endorsed DGR
90948186186,Active,2000-08-31,ACT,2615,BILLABONG ABORIGINAL DEVELOPMENT CORPORATION,Item 1,Endorsed DGR
97733801179,Active,2011-10-30,ACT,2615,Brain Tumour Alliance Australia,Item 1,Endorsed DGR
99732929957,Active,2000-07-01,ACT,2615,CARERS ACT LTD,Item 1,Endorsed DGR
34492914273,Active,2004-04-04,ACT,2615,CRANLEIGH SCHOOL,Item 1,Endorsed DGR
85099080082,Active,2006-07-01,ACT,2615,CYSTIC FIBROSIS ASSOCIATION ACT INC,Item 1,Endorsed DGR
90750810716,Active,2013-02-15,ACT,2615,DARRYL'S DEN INCORPORATED,Item 1,Endorsed DGR
19764870539,Active,2000-07-01,ACT,2615,KARINYA HOUSE HOME FOR MOTHERS & BABIES INC,Item 1,Endorsed DGR
75146962166,Active,2015-11-18,ACT,2615,Leah's Pawsitive Future Inc.,Item 1,Endorsed DGR
78151548270,Active,2000-07-01,ACT,2615,LIGHT EDUCATIONAL MINISTRIES,Item 1,Endorsed DGR
85460683554,Active,2000-07-01,ACT,2615,RIDING FOR THE DISABLED OF THE ACT INCORPORATED,Item 1,Endorsed DGR
82042310246,Active,2000-07-01,ACT,2615,UCA-NORTH BELCONNEN DAY CENTRE,Item 1,Endorsed DGR
56828962193,Active,2009-07-01,ACT,2615,UnitingCare Kippax,Item 1,Endorsed DGR
63084707424,Active,2009-02-13,ACT,2616,ACT REGION CRIME STOPPERS LIMITED,Item 1,Listed by name DGR
15812358661,Active,2015-03-25,ACT,2617,Achilles Running Club Canberra Incorporated,Item 1,Endorsed DGR
42610408216,Active,2016-01-27,ACT,2617,ALZHEIMER'S AUSTRALIA ACT LTD,Item 1,Endorsed DGR
87465949233,Active,2003-01-01,ACT,2617,AUSTRALIAN PRIMARY PRINCIPALS ASSOCIATION EDUCATION FOUNDATION,Item 1,Listed by name DGR
27008613858,Active,2000-07-01,ACT,2617,AUSTRALIAN SPORTS FOUNDATION LIMITED,Item 1,Listed by name DGR
80747072127,Active,2010-07-01,ACT,2617,BABY IN MIND LTD,Item 1,Endorsed DGR
24597445592,Active,2000-07-01,ACT,2617,BELCONNEN COMMUNITY SERVICE INC,Item 1,Endorsed DGR
67129801378,Active,2008-02-20,ACT,2617,CALVARY BRUCE PRIVATE HOSPITAL LIMITED,Item 1,Endorsed DGR
74105304989,Active,2003-07-01,ACT,2617,Calvary Health Care ACT Limited,Item 1,Endorsed DGR
92287616075,Active,2016-11-25,ACT,2617,Canberra Pet Rescue Incorporated,Item 1,Endorsed DGR
46081354752,Active,2000-07-01,ACT,2617,COMMUNITY HOUSING CANBERRA LTD,Item 1,Endorsed DGR
53363271563,Active,2000-07-01,ACT,2617,COPTIC ORTHODOX EDUCATION COMMISSION OF CANBER. & ACT SCHOOL BUILDING FUND,Item 1,Endorsed DGR
45525540091,Active,2000-07-01,ACT,2617,DORIS WOMENS REFUGE INCORPORATED,Item 1,Endorsed DGR
20537844985,Active,2011-11-01,ACT,2617,Giralang/Kaleen Men's Shed Incorporated,Item 1,Endorsed DGR
34008629221,Active,2000-07-01,ACT,2617,HEART SUPPORT-AUSTRALIA LIMITED,Item 1,Endorsed DGR
65579699443,Active,2000-07-01,ACT,2617,MARIBYRNONG PRIMARY SCHOOL,Items 1 & 4,Endorsed DGR
58255965426,Active,2000-07-01,ACT,2617,NATIONAL CENTRE FOR AUSTRALIAN CHILDREN'S LITERATURE INCORPORATED,Items 1 & 4,Endorsed DGR
47143829252,Active,2013-01-07,ACT,2617,Physical Activity Foundation Limited,Item 1,Endorsed DGR
96624275734,Active,2018-02-09,ACT,2617,ROUNDABOUT CANBERRA LIMITED,Item 1,Endorsed DGR
83143292475,Active,2010-07-01,ACT,2617,SAFE MOTHERHOOD FOR ALL INCORPORATED,Item 1,Endorsed DGR
23571990042,Active,2017-10-28,ACT,2617,The Trustee for the Anderson Pender Foundation,Item 2,Endorsed DGR - Private Ancillary Fund
24463034796,Active,2017-05-03,ACT,2617,The Trustee for TJ 23 Foundation,Item 2,Endorsed DGR - Public Ancillary Fund
16467783979,Active,2011-01-02,ACT,2617,UNITY COLLEGE AUSTRALIA INCORPORATED,Item 1,Endorsed DGR
81633873422,Active,2000-07-01,ACT,2617,UNIVERSITY OF CANBERRA,Item 1,Endorsed DGR
57795705920,Active,2000-07-01,ACT,2618,Salut! Baroque Incorporated,Item 1,Endorsed DGR
20088725295,Active,2000-07-01,ACT,2620,AUSTRALIAN OUTWARD BOUND DEVELOPMENT FUND PTY LIMITED,Item 1,Endorsed DGR
14558765293,Active,2000-07-01,ACT,2900,AUSTRALIAN AIR FORCE CADETS NATIONAL COUNCIL INCORPORATED,Item 1,Endorsed DGR
19125799859,Active,2007-07-01,ACT,2900,COMMUNITIES@WORK,Item 1,Endorsed DGR
99169872244,Active,2014-08-28,ACT,2900,PTSD AUSTRALIA NEW ZEALAND LIMITED,Item 1,Endorsed DGR
75463767930,Active,2000-07-01,ACT,2902,COMMUNITY CONNECTIONS INCORPORATED,Item 1,Endorsed DGR
14686594725,Active,2001-02-05,ACT,2902,GIFT OF LIFE INCORPORATED,Item 1,Endorsed DGR
69250165481,Active,2000-07-01,ACT,2902,LIONS YOUTH HAVEN INC,Item 1,Endorsed DGR
27695317015,Active,2016-05-16,ACT,2902,My Choice My Support Incorporated,Item 1,Endorsed DGR
62545256140,Active,2000-07-01,ACT,2902,SLEEP APNOEA ASSOCIATION INCORPORATED,Item 1,Endorsed DGR
78844718309,Active,2012-07-19,ACT,2902,Stella Bella Little Stars Foundation,Item 1,Endorsed DGR
11783828564,Active,2002-07-01,ACT,2902,TAYLOR PRIMARY SCHOOL,Items 1 & 4,Endorsed DGR
54495663951,Active,2006-11-01,ACT,2903,ACT Rescue & Foster Inc. (ARF),Item 1,Endorsed DGR
12516756556,Active,2000-07-01,ACT,2903,AUSTRALIAN COUNCIL OF STOMA ASSOCIATIONS INCORPORATED,Item 1,Endorsed DGR
71012467609,Active,2000-07-01,ACT,2903,CANBERRA POLICE COMMUNITY YOUTH CLUB INC,Item 1,Endorsed DGR
87614878527,Active,2016-09-19,ACT,2903,INDIGENOUS HOPE FOUNDATION LTD,Item 1,Endorsed DGR
80119131663,Active,2006-04-05,ACT,2903,SupportLink Australia Limited,Item 1,Endorsed DGR
77269967625,Active,2016-06-15,ACT,2904,4Lyfe Rescue,Item 1,Endorsed DGR
13162550354,Active,2004-09-23,ACT,2905,AUSTRALIAN CAPITAL TERRITORY CEREBELLAR HYPOPLASIA SUPPORT NETWORK,Item 1,Endorsed DGR
77396063641,Active,2000-07-01,ACT,2905,CANBERRA REGION KIDNEY SUPPORT GROUP INCORPORATED,Item 1,Endorsed DGR
57638943612,Active,2006-02-01,ACT,2905,Fight For Her,Item 1,Endorsed DGR
98460240483,Active,2017-01-12,ACT,2905,Hearing and Beyond in Vietnam,Item 1,Endorsed DGR
46271488973,Active,2015-04-30,ACT,2905,MYHOME IN CANBERRA INCORPORATED,Item 1,Endorsed DGR
39189304215,Active,2011-07-01,ACT,2905,The trustee for ACT Electrical Industry Charity Trust,Item 1,Endorsed DGR
79242285117,Active,2015-05-01,ACT,2905,Yeddung Mura (Good Pathways) Aboriginal Corporation,Item 1,Endorsed DGR
68007611911,Active,2011-02-08,ACT,2906,BURRUNJU ABORIGINAL CORPORATION,Item 1,Endorsed DGR
57803278965,Active,2000-07-01,ACT,2911,INANNA INCORPORATED,Item 1,Endorsed DGR
30504588789,Active,2000-07-01,ACT,2912,PRINT HANDICAPPED RADIO OF ACT INCORPORATED,Item 1,Endorsed DGR
24811760786,Active,2015-01-01,ACT,2912,SOLDIER ON,Item 1,Endorsed DGR
57608785001,Active,2013-03-24,ACT,2913,Australian Medical Aid for Africa,Item 1,Endorsed DGR
17153982926,Active,2012-07-01,ACT,2913,INDIGENOUS READING PROJECT LTD.,Item 1,Endorsed DGR
77636723551,Active,2014-08-19,ACT,2913,LOST BOYS MEMORIAL PROJECT(LBMP),Item 1,Endorsed DGR
99023067627,Active,2011-10-01,ACT,2913,The Trustee for Barrett Elton Foundation,Item 2,Endorsed DGR - Public Ancillary Fund
28892123669,Active,2017-10-13,ACT,2913,This Is My Brave Australia,Item 1,Endorsed DGR
44832945578,Active,2004-11-14,ACT,2913,Warne-Norris Family Appeal Trust,Item 1,Endorsed DGR
29550493278,Active,2016-09-12,ACT,2914,Fearless Initiative Incorporated,Item 1,Endorsed DGR
75203032882,Active,2015-07-17,ACT,2914,Stroke Support & Awareness Australia Incorporated,Item 1,Endorsed DGR
88360740454,Active,2005-05-04,NSW,1150,The Trustee for Grameen Foundation Overseas Aid Fund,Item 2,Endorsed DGR - Public Ancillary Fund
17355296406,Active,2001-04-01,NSW,1450,THE LIVER SUPPORT GROUP INC,Item 1,Endorsed DGR
21871881074,Active,2000-07-01,NSW,2000,A START IN LIFE,Item 1,Endorsed DGR
33103184550,Active,2003-07-01,NSW,2000,ABILITY FIRST - AUSTRALIA LIMITED,Item 1,Endorsed DGR
